Name,Rating,Neighborhood,City,Sortable_Review_Date,PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,PCA_Component_5,neg,neu,pos,compound,Hotel_UUID,UUID
Hotel Uptown - By Srida Hotels,10.0,Paharganj, New Delhi,2023-07-01,-1.2008860273950002,-0.7683388732004359,-0.13789953276481862,0.3235591835762569,2.312070400085015,0.085,0.659,0.256,0.6597,2fc37f92-0b95-4889-9342-34b5716c10f5,f51083f8-29d4-45d5-9667-61925c82ad4f
Hotel Uptown - By Srida Hotels,8.0,Paharganj, New Delhi,2023-08-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.219,0.781,0.8658,2fc37f92-0b95-4889-9342-34b5716c10f5,e1034e91-cf6d-4bdd-9835-e3008c08c458
Hotel Uptown - By Srida Hotels,6.0,Paharganj, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.476,0.524,0.5106,2fc37f92-0b95-4889-9342-34b5716c10f5,526bc8c3-572e-479b-907d-374edefbdfb4
Hotel Uptown - By Srida Hotels,7.0,Paharganj, New Delhi,2023-08-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.828,0.172,0.4404,2fc37f92-0b95-4889-9342-34b5716c10f5,6c0ce441-acf7-43e5-b2b1-8aaa706543e8
Hotel Uptown - By Srida Hotels,8.0,Paharganj, New Delhi,2023-07-01,-1.0288482265192407,2.0793729030785397,-0.38750227136889953,0.17518437282478264,-0.04143915378631671,0.0,0.357,0.643,0.5574,2fc37f92-0b95-4889-9342-34b5716c10f5,f97329c8-51af-4789-824f-e9c8401d9f1d
Hotel Uptown - By Srida Hotels,7.0,Paharganj, New Delhi,2023-07-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.4,0.6,0.7579,2fc37f92-0b95-4889-9342-34b5716c10f5,3fe1e6ac-d283-43cb-8253-f04f8482ad33
Hotel Uptown - By Srida Hotels,7.0,Paharganj, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.256,0.744,0.7003,2fc37f92-0b95-4889-9342-34b5716c10f5,902c44e9-695d-4ad0-a0ff-77177c4ebf0a
Hotel Uptown - By Srida Hotels,2.0,Paharganj, New Delhi,2023-08-01,1.6944932251528302,-0.8741935116154347,-1.0894380736767748,-0.47823513255446015,-0.33879027722790983,0.239,0.576,0.185,-0.2023,2fc37f92-0b95-4889-9342-34b5716c10f5,ab83c309-58a5-43e3-b101-80450fc70dcb
Hotel Uptown - By Srida Hotels,10.0,Paharganj, New Delhi,2023-08-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.361,0.639,0.6486,2fc37f92-0b95-4889-9342-34b5716c10f5,9742a0e4-85f1-4eaa-bef4-b8cee819749b
Hotel Uptown - By Srida Hotels,2.0,Paharganj, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.508,0.492,0.0,-0.4767,2fc37f92-0b95-4889-9342-34b5716c10f5,2fbad99a-754e-4fc6-93e6-12548dccde6e
"The Ashok, New Delhi",10.0,Chanakyapuri, New Delhi,2022-12-01,1.58044130225316,4.441254733033136,-1.4239284099765626,-0.36144360530137754,0.10916075988771255,0.0,0.269,0.731,0.9638,33b44ba9-6e9f-43f6-884a-e0af8ff4b5f7,60d899a1-be28-47b4-ad69-d6d1f755127c
"The Ashok, New Delhi",6.0,Chanakyapuri, New Delhi,2023-08-01,-0.8996617446257495,3.0195005538124744,-0.3466046895898672,0.1001586233381225,-0.020250200018490098,0.0,0.438,0.562,0.9643,33b44ba9-6e9f-43f6-884a-e0af8ff4b5f7,e3b1efc8-6e95-4e88-bfc6-1df9ed776725
"The Ashok, New Delhi",6.0,Chanakyapuri, New Delhi,2023-07-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.139,0.723,0.139,0.0,33b44ba9-6e9f-43f6-884a-e0af8ff4b5f7,03c96c3f-9782-4dca-818e-8e3c0350a895
"The Ashok, New Delhi",7.0,Chanakyapuri, New Delhi,2023-08-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.196,0.804,0.9062,33b44ba9-6e9f-43f6-884a-e0af8ff4b5f7,6064dfac-29b8-4182-84ee-492f727080c4
"The Ashok, New Delhi",8.0,Chanakyapuri, New Delhi,2023-08-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.481,0.519,0.9337,33b44ba9-6e9f-43f6-884a-e0af8ff4b5f7,9071d7f2-4cd3-403b-a1dd-ca9fe64dcb7b
"The Ashok, New Delhi",8.0,Chanakyapuri, New Delhi,2023-08-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.476,0.524,0.5106,33b44ba9-6e9f-43f6-884a-e0af8ff4b5f7,97e65055-6297-4e3b-bfb5-5eb8c0579c2a
"The Ashok, New Delhi",6.0,Chanakyapuri, New Delhi,2023-08-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.377,0.623,0.5106,33b44ba9-6e9f-43f6-884a-e0af8ff4b5f7,46ff9ef3-355e-44d1-9be2-d5462830a6e8
"The Ashok, New Delhi",8.0,Chanakyapuri, New Delhi,2023-07-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.408,0.592,0.4404,33b44ba9-6e9f-43f6-884a-e0af8ff4b5f7,8601bd41-0189-41fd-8fce-b38c29e87ed5
"The Ashok, New Delhi",7.0,Chanakyapuri, New Delhi,2023-07-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.408,0.592,0.4404,33b44ba9-6e9f-43f6-884a-e0af8ff4b5f7,01adc6ca-f814-4209-9a4d-defdba122a04
"The Ashok, New Delhi",8.0,Chanakyapuri, New Delhi,2023-07-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.147,0.853,0.7003,33b44ba9-6e9f-43f6-884a-e0af8ff4b5f7,cf01aaf5-3de7-49f6-b47d-10eeb9f1ed38
FabHotel F9 Ashok Vihar,10.0,North Delhi, New Delhi,2022-12-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.294,0.706,0.9501,4f74f27f-861a-4a91-a8b7-da08a1f8d3f8,e5b5fb07-156e-4ba3-8f19-ca339a1dcddd
FabHotel F9 Ashok Vihar,9.0,North Delhi, New Delhi,2023-06-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.412,0.588,0.6908,4f74f27f-861a-4a91-a8b7-da08a1f8d3f8,83ff4a85-0e86-470a-bb7f-0ae6c9f793c5
FabHotel F9 Ashok Vihar,7.0,North Delhi, New Delhi,2023-04-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.734,0.266,0.4404,4f74f27f-861a-4a91-a8b7-da08a1f8d3f8,5c561dad-9c46-415d-93ef-6aef6bf9d982
FabHotel F9 Ashok Vihar,8.0,North Delhi, New Delhi,2023-03-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.0,1.0,0.6249,4f74f27f-861a-4a91-a8b7-da08a1f8d3f8,28384472-3c0b-41fb-a9cf-4ce898c1d855
FabHotel F9 Ashok Vihar,8.0,North Delhi, New Delhi,2022-12-01,-1.2275677497124997,-0.053860267735359506,-0.10902573415732388,-0.1435936123032551,-0.253593190043486,0.0,0.531,0.469,0.7334,4f74f27f-861a-4a91-a8b7-da08a1f8d3f8,2543ae99-b1e6-4a83-bf3b-2e78d2fa920c
FabHotel F9 Ashok Vihar,9.0,North Delhi, New Delhi,2022-11-01,2.0910812907383782,-1.0477107228192872,-1.0898061464631565,1.4948839551701187,-0.7507497214620875,0.0,0.396,0.604,0.96,4f74f27f-861a-4a91-a8b7-da08a1f8d3f8,a7aae1cc-72d8-469f-9c07-1dd3baa077e3
FabHotel F9 Ashok Vihar,9.0,North Delhi, New Delhi,2022-11-01,5.379267771757919,-0.6206830044105675,0.6940817968275068,0.7105820411770837,-0.6976538699150905,0.0,0.476,0.524,0.9633,4f74f27f-861a-4a91-a8b7-da08a1f8d3f8,2cf5f5cc-c433-4c86-881e-0f5b22c5c40d
FabHotel F9 Ashok Vihar,9.0,North Delhi, New Delhi,2022-11-01,4.301004800870884,-0.805816649645262,0.8621887030027962,-1.6304255233699976,-0.264750348486215,0.059,0.281,0.66,0.9698,4f74f27f-861a-4a91-a8b7-da08a1f8d3f8,180c4360-a852-4856-8434-ecff99d0e10f
FabHotel F9 Ashok Vihar,9.0,North Delhi, New Delhi,2022-11-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.563,0.437,0.886,4f74f27f-861a-4a91-a8b7-da08a1f8d3f8,abd3c397-c1fc-46fa-88a5-91f1ab213c2d
FabHotel F9 Ashok Vihar,8.0,North Delhi, New Delhi,2022-11-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.3,0.7,0.7906,4f74f27f-861a-4a91-a8b7-da08a1f8d3f8,060eb27c-f37c-4e3e-8efc-48ad857acead
Delhi Pride Hotel,10.0,Karol bagh, New Delhi,2023-05-01,1.1987614673727756,-1.0057133851241153,-0.8902793947809478,-0.3908780803297415,2.312754531246894,0.0,0.449,0.551,0.8225,0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,db6a3f27-829d-4699-8347-87a7d42ad120
Delhi Pride Hotel,7.0,Karol bagh, New Delhi,2023-08-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.312,0.688,0.765,0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,a884cfa6-4122-449d-a4b0-c5d10499eb72
Delhi Pride Hotel,6.0,Karol bagh, New Delhi,2023-08-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,1.0,0.0,0.0,0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,d2e5a296-7bc7-437b-a8c5-271f208c0bfc
Delhi Pride Hotel,6.0,Karol bagh, New Delhi,2023-08-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.377,0.623,0.5106,0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,db1f158d-33ad-4a65-b035-1ae05d13c2bd
Delhi Pride Hotel,7.0,Karol bagh, New Delhi,2023-08-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.256,0.744,0.7003,0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,5cf96742-0a9d-4b8e-8025-86cb37c9a57e
Delhi Pride Hotel,7.0,Karol bagh, New Delhi,2023-07-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.503,0.497,0.872,0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,3fec86d4-abf5-4819-bc22-bf4c3c9be2ce
Delhi Pride Hotel,6.0,Karol bagh, New Delhi,2023-07-01,0.5534021422385496,-0.6784798410221117,2.1502328720244206,2.511457526363917,-0.8248102915529958,0.0,0.633,0.367,0.4404,0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,98adc155-b28d-43cc-a1a7-adc8efb9dca6
Delhi Pride Hotel,8.0,Karol bagh, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.0,1.0,0.7003,0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,196b3e7d-501c-4937-8ce4-9fa4f699f519
Delhi Pride Hotel,7.0,Karol bagh, New Delhi,2023-03-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.452,0.548,0.872,0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,3af0b531-ab75-4598-b129-2fe0ab840afd
Delhi Pride Hotel,6.0,Karol bagh, New Delhi,2023-04-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,1.0,0.0,0.0,0a7a2e60-2c63-43dd-b45c-87a196d4ff8c,0d6ad42f-ddff-40af-bc23-5941fd6ab362
Hotel City lite Near IGI Airport,10.0,South West, New Delhi,2023-04-01,-0.9782856804193586,1.8287639107166858,-0.3963986205537711,0.5469307507638349,2.4913134708744145,0.0,0.361,0.639,0.6486,16f76a6c-eae6-42ec-9059-7656c50abdaf,2b5377dd-d00b-40b1-b4c9-b82244aa3a9e
Hotel City lite Near IGI Airport,7.0,South West, New Delhi,2023-07-01,-1.2275677497124997,-0.053860267735359506,-0.10902573415732388,-0.1435936123032551,-0.253593190043486,0.0,0.633,0.367,0.4404,16f76a6c-eae6-42ec-9059-7656c50abdaf,956e0b06-7aeb-47ad-9566-c5abe8a48688
Hotel City lite Near IGI Airport,7.0,South West, New Delhi,2023-07-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.408,0.592,0.4404,16f76a6c-eae6-42ec-9059-7656c50abdaf,7e4d9758-1648-47c4-a6f6-208fbbdcc7c2
Hotel City lite Near IGI Airport,6.0,South West, New Delhi,2023-03-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.476,0.524,0.5106,16f76a6c-eae6-42ec-9059-7656c50abdaf,98bcf94a-2d9d-40df-91ad-407b60a7bf56
Hotel City lite Near IGI Airport,8.0,South West, New Delhi,2023-03-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.196,0.804,0.802,16f76a6c-eae6-42ec-9059-7656c50abdaf,d973ff6f-c112-4763-a4e4-cfc69be06eb8
Hotel City lite Near IGI Airport,8.0,South West, New Delhi,2023-04-01,-0.532523449343522,-0.3383386170422261,2.3792506799694517,-0.2366633980512603,-0.2949604090230329,0.0,0.472,0.528,0.6808,16f76a6c-eae6-42ec-9059-7656c50abdaf,cceabb83-23f4-48c6-9f09-8afdf32e081c
Hotel City lite Near IGI Airport,8.0,South West, New Delhi,2023-04-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.0,1.0,0.6908,16f76a6c-eae6-42ec-9059-7656c50abdaf,5c82eb23-22be-4651-9f55-2e39249bad05
Hotel City lite Near IGI Airport,8.0,South West, New Delhi,2023-04-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.0,1.0,0.7003,16f76a6c-eae6-42ec-9059-7656c50abdaf,10c0762d-5944-423f-9762-df8e6e4f4a39
Hotel City lite Near IGI Airport,8.0,South West, New Delhi,2023-04-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.0,1.0,0.6908,16f76a6c-eae6-42ec-9059-7656c50abdaf,899efafa-e290-4f9c-b149-f18c81faa2bd
Hotel City lite Near IGI Airport,6.0,South West, New Delhi,2023-03-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.73,0.27,0.0,-0.4023,16f76a6c-eae6-42ec-9059-7656c50abdaf,cad40f5a-2e73-46cd-836d-7046859f659f
Hotel Gold Souk - Karol Bagh,10.0,Karol bagh, New Delhi,2022-08-01,-0.3256828343688245,-0.8139717065177686,-0.33127515797982915,2.1917650178294874,-0.7658547517304961,0.0,0.407,0.593,0.9771,38de2665-fd04-4186-8e9c-4b747bb3bf07,91c20804-0aa0-4d5a-8863-a7967fc21565
Hotel Gold Souk - Karol Bagh,9.0,Karol bagh, New Delhi,2023-08-01,2.0924974309778963,-0.07352855306415758,2.0197577244215887,-0.9493340338539014,-0.2323453099623594,0.0,0.364,0.636,0.9531,38de2665-fd04-4186-8e9c-4b747bb3bf07,fc5cde2a-2be2-4c02-b2f8-ef8840ed05ac
Hotel Gold Souk - Karol Bagh,7.0,Karol bagh, New Delhi,2023-07-01,-0.3256828343688245,-0.8139717065177686,-0.33127515797982915,2.1917650178294874,-0.7658547517304961,0.233,0.543,0.225,-0.0258,38de2665-fd04-4186-8e9c-4b747bb3bf07,a3c52d24-834c-4661-ba47-d578afea044e
Hotel Gold Souk - Karol Bagh,9.0,Karol bagh, New Delhi,2023-08-01,0.4603284468261799,1.6676774541683406,-0.8039804003166782,2.7170821119780273,-0.6909829656486405,0.0,0.353,0.647,0.9823,38de2665-fd04-4186-8e9c-4b747bb3bf07,2e70b1a5-d4ba-488d-83c3-f5a50e0d4f17
Hotel Gold Souk - Karol Bagh,9.0,Karol bagh, New Delhi,2023-08-01,4.5078454158455825,-1.2814497391208053,-1.8483371349464846,0.7980028925107494,-0.7356446911936786,0.0,0.361,0.639,0.9693,38de2665-fd04-4186-8e9c-4b747bb3bf07,e58d77a2-eae9-4c34-9fbd-21141d97c150
Hotel Gold Souk - Karol Bagh,9.0,Karol bagh, New Delhi,2023-08-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.138,0.862,0.9571,38de2665-fd04-4186-8e9c-4b747bb3bf07,d71e11fd-8456-4fb7-a8ae-c3a58ffc0f39
Hotel Gold Souk - Karol Bagh,9.0,Karol bagh, New Delhi,2023-08-01,3.4667317271214495,-0.9868324599328062,1.2477926172948965,1.619980417065325,-0.8933252420370946,0.084,0.594,0.322,0.7506,38de2665-fd04-4186-8e9c-4b747bb3bf07,93dda960-5474-421f-ac2d-ee5280770e75
Hotel Gold Souk - Karol Bagh,9.0,Karol bagh, New Delhi,2023-07-01,5.8373730478661745,-1.2123946652722934,0.4589555099232003,0.9921468996842465,-0.8561250738582309,0.0,0.3,0.7,0.984,38de2665-fd04-4186-8e9c-4b747bb3bf07,54296c3e-5450-496e-be10-0f4b759ce430
Hotel Gold Souk - Karol Bagh,9.0,Karol bagh, New Delhi,2023-07-01,1.1181239779624497,-0.7565863304232688,-0.9007791079314585,-0.8257429409231632,-0.263746280797616,0.0,0.338,0.662,0.9825,38de2665-fd04-4186-8e9c-4b747bb3bf07,7464372e-a7de-44bc-b459-ca3e376ca132
Hotel Gold Souk - Karol Bagh,9.0,Karol bagh, New Delhi,2023-07-01,-0.3256828343688245,-0.8139717065177686,-0.33127515797982915,2.1917650178294874,-0.7658547517304961,0.0,0.376,0.624,0.9533,38de2665-fd04-4186-8e9c-4b747bb3bf07,a7d809f9-34c9-467b-9f30-d5c0e7a8cf2b
The Gold Regency - 02 Mins from New Delhi Railway Station,10.0,Paharganj, New Delhi,2023-04-01,1.9249805922643908,-0.18001622740988596,1.5940551259099287,-0.9087016118538599,-0.25757935713686986,0.0,0.469,0.531,0.7783,1dd73654-9689-4f57-89f5-5c3ac74329db,62101bf4-4b61-4228-b6ea-1d089e8fc5d5
The Gold Regency - 02 Mins from New Delhi Railway Station,7.0,Paharganj, New Delhi,2023-08-01,1.3407243249380913,1.840516453493853,-1.1592781957204115,-0.6023713737355851,-0.08450321000821605,0.0,0.475,0.525,0.9761,1dd73654-9689-4f57-89f5-5c3ac74329db,d86a7ab5-275c-4f7c-9645-338b3e0045a2
The Gold Regency - 02 Mins from New Delhi Railway Station,7.0,Paharganj, New Delhi,2023-04-01,1.3407243249380913,1.840516453493853,-1.1592781957204115,-0.6023713737355851,-0.08450321000821605,0.0,0.5,0.5,0.8402,1dd73654-9689-4f57-89f5-5c3ac74329db,db8a6f2a-3f62-4e41-8af0-5aaa0ba7610d
The Gold Regency - 02 Mins from New Delhi Railway Station,7.0,Paharganj, New Delhi,2023-04-01,-0.8363228228540432,4.6749937493346545,-0.6653974214932339,0.3354374573579906,0.09405572961930381,0.0,0.543,0.457,0.8777,1dd73654-9689-4f57-89f5-5c3ac74329db,a8529d99-9d0d-4b25-b278-b5e83add00ca
The Gold Regency - 02 Mins from New Delhi Railway Station,6.0,Paharganj, New Delhi,2023-03-01,-0.8363228228540432,4.6749937493346545,-0.6653974214932339,0.3354374573579906,0.09405572961930381,0.0,0.718,0.282,0.6249,1dd73654-9689-4f57-89f5-5c3ac74329db,c6e217f5-2420-43ec-8e33-bf0a3876b743
The Gold Regency - 02 Mins from New Delhi Railway Station,8.0,Paharganj, New Delhi,2023-03-01,0.6972674710869022,1.9749107657231997,1.9194223007144038,2.342447467722858,-0.5738789806850467,0.0,0.528,0.472,0.9349,1dd73654-9689-4f57-89f5-5c3ac74329db,95ecb258-9ab9-4913-8dc5-8316f2ef84ee
The Gold Regency - 02 Mins from New Delhi Railway Station,7.0,Paharganj, New Delhi,2023-02-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.615,0.385,0.7845,1dd73654-9689-4f57-89f5-5c3ac74329db,ec0a6711-cfd1-42cd-abe9-4c9cc1bae7ea
The Gold Regency - 02 Mins from New Delhi Railway Station,7.0,Paharganj, New Delhi,2023-02-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.463,0.537,0.7003,1dd73654-9689-4f57-89f5-5c3ac74329db,7451dfa4-8fec-4f73-bc72-201c8ecb717c
The Gold Regency - 02 Mins from New Delhi Railway Station,7.0,Paharganj, New Delhi,2023-01-01,-0.3256828343688245,-0.8139717065177686,-0.33127515797982915,2.1917650178294874,-0.7658547517304961,0.0,0.408,0.592,0.7003,1dd73654-9689-4f57-89f5-5c3ac74329db,e0a6a445-08d0-4eb6-ae35-823794d2a3cd
The Gold Regency - 02 Mins from New Delhi Railway Station,8.0,Paharganj, New Delhi,2023-01-01,2.0910812907383782,-1.0477107228192872,-1.0898061464631565,1.4948839551701187,-0.7507497214620875,0.0,0.259,0.741,0.8225,1dd73654-9689-4f57-89f5-5c3ac74329db,d56918b8-f851-474b-a5cf-bfcdbf72d59c
Hotel Mannat,10.0,Pashim Vihar, New Delhi,2023-08-01,-1.218002657734427,-0.7719743688225971,-0.13174840629761994,0.30600298232962725,2.2976495009784856,0.0,1.0,0.0,0.0,dc645d4e-6ee0-4f84-a222-8150d22ec1cf,7d3ba43e-bba4-40bc-ab15-ae8629b8a5e2
Hotel Mannat,10.0,Pashim Vihar, New Delhi,2023-08-01,-1.218002657734427,-0.7719743688225971,-0.13174840629761994,0.30600298232962725,2.2976495009784856,0.0,1.0,0.0,0.0,dc645d4e-6ee0-4f84-a222-8150d22ec1cf,8c3c2a13-5ed0-480f-8be0-0665e45a4397
FabHotel Grand Stay,9.0,East Delhi, New Delhi,2023-05-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.0,0.222,0.778,0.7906,3394eb73-787b-4e51-94dd-ec1a980d8a05,5d5234fd-228f-479c-9443-0833cfa53a2f
FabHotel Grand Stay,8.0,East Delhi, New Delhi,2023-05-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.256,0.744,0.7003,3394eb73-787b-4e51-94dd-ec1a980d8a05,a5be0503-bc65-49e6-afb5-4dff21d35b91
FabHotel Grand Stay,8.0,East Delhi, New Delhi,2023-05-01,1.7503167003286029,-1.441601827271512,-0.7554711309237572,7.278069039584575,-1.7682871758184018,0.0,0.258,0.742,0.9773,3394eb73-787b-4e51-94dd-ec1a980d8a05,ea601fa9-9ac6-4e0e-86d5-0a54e99f3185
FabHotel Grand Stay,8.0,East Delhi, New Delhi,2023-05-01,2.1869329392050942,-1.1003630500253159,-1.123645789409291,1.9048217822453846,-0.8080170624341073,0.0,0.284,0.716,0.9859,3394eb73-787b-4e51-94dd-ec1a980d8a05,4ef65b7b-a5b3-4db6-88a9-8ebd2cc62f2a
FabHotel Grand Stay,8.0,East Delhi, New Delhi,2023-05-01,2.0910812907383782,-1.0477107228192872,-1.0898061464631565,1.4948839551701187,-0.7507497214620875,0.0,0.232,0.768,0.9726,3394eb73-787b-4e51-94dd-ec1a980d8a05,40319bb8-ec7c-4bb0-99ea-9d074b3f6f3f
FabHotel Grand Stay,8.0,East Delhi, New Delhi,2023-04-01,4.301004800870884,-0.805816649645262,0.8621887030027962,-1.6304255233699976,-0.264750348486215,0.0,0.375,0.625,0.9584,3394eb73-787b-4e51-94dd-ec1a980d8a05,113e136f-becc-4006-8108-7f5e7e86a28a
FabHotel Grand Stay,1.0,East Delhi, New Delhi,2023-08-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.448,0.374,0.178,-0.7778,3394eb73-787b-4e51-94dd-ec1a980d8a05,f007fc16-ad9d-4e00-8739-20e51f3050ac
FabHotel Grand Stay,9.0,East Delhi, New Delhi,2023-06-01,1.101007347623023,-0.7602218260454298,-0.89462798146426,-0.8432991421697924,-0.27816717990414463,0.0,0.494,0.506,0.6249,3394eb73-787b-4e51-94dd-ec1a980d8a05,eabe5e61-83d8-4317-9b90-a5daab9e83e0
FabHotel Grand Stay,2.0,East Delhi, New Delhi,2023-06-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.0,0.281,0.719,0.3724,3394eb73-787b-4e51-94dd-ec1a980d8a05,4db404e7-eba7-4d39-a63d-2cadef08f389
FabHotel Grand Stay,1.0,East Delhi, New Delhi,2023-05-01,-1.3157567774841805,-0.5264828097439117,-0.1360969929809316,-0.14641807951042463,-0.2932722101725535,0.636,0.364,0.0,-0.5423,3394eb73-787b-4e51-94dd-ec1a980d8a05,1d867c03-602d-4943-aa1f-c1ccfe3f248b
Hotel Neu Villa - Walk In from New Delhi Railway Station,10.0,Paharganj, New Delhi,2023-08-01,2.1239576530787505,2.0286606461955388,1.3560694772299717,-0.6926166922764209,-0.08619140885869554,0.0,0.398,0.602,0.9022,08446d05-4283-4640-9632-711179079624,964fbe06-1d80-41b6-af64-d86c345226ef
Hotel Neu Villa - Walk In from New Delhi Railway Station,7.0,Paharganj, New Delhi,2023-08-01,-1.0760398001691118,2.0742554697953715,-0.4007472072370828,0.09450968892378289,-0.09960824027662485,0.104,0.758,0.137,0.1779,08446d05-4283-4640-9632-711179079624,f033f124-e38f-48dd-960b-6da620ceb28c
Hotel Neu Villa - Walk In from New Delhi Railway Station,10.0,Paharganj, New Delhi,2023-08-01,4.201859659059214,1.2081912935691386,0.9700617339154898,4.436170564243455,1.5595652191764597,0.0,0.401,0.599,0.9545,08446d05-4283-4640-9632-711179079624,92513d21-f8cb-4d5b-bd47-c45004f9554b
Hotel Neu Villa - Walk In from New Delhi Railway Station,10.0,Paharganj, New Delhi,2023-08-01,-0.1950523522787005,2.0169081034183707,2.1189490523966117,0.4566854322229993,2.489625272023936,0.0,0.526,0.474,0.4019,08446d05-4283-4640-9632-711179079624,cb7a5db3-38be-494f-a966-d000a29b7842
